kod,id_requests,id_operation,price_to,id_curency,min_rooms,min_floor,max_floor,id_region,id_motivation_status,id_realtor,fiz_lico,id_relected_to,id_realty_type,id_realty_type2,id_layout,num_rooms,min_sq,max_sq,id_request_status,id_object_status,description,create_date,change_date,metro,id_access_type,id_access_status,change_date,access_change_date,id_realtor2,id_region2,last_date_contact,id_heating_system
1274,1A4692B0FE03114E12611280B4B7E3CB,C0697800F264BD87A6FC66318F7F6EF4,16800,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,1,4,51A9BDA7E5875DAD419CA6DF3AE96629,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,"01313B3332E796A90019866B5A7E0FF3","0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"44.00","46.00","0BC1EBF8A1AED8A5517DCCE480D36C58",E7B2EBD4224DBC5C935E1615703A026C,1к в Г.,2017-04-14,2017-06-29,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2017-06-29,2017-06-29 14:56:08,6C74C2E98300F2EC7964CE368A18E16C,,2017-06-29 14:56:08,
1273,97DB33DDCFC0211E6316CD32C67F9640,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,13B953750D28B39CC6BC55F3B09E8583,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00","0BC1EBF8A1AED8A5517DCCE480D36C58",E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-14,2018-04-13,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2018-04-13,2018-04-13 13:56:24,6C74C2E98300F2EC7964CE368A18E16C,,2018-04-13 13:56:24,
1272,55EC6AF439340805647052C78E59C5B8,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,8E0F71DC526644F0D7B94BBED4CA71ED,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-14,2018-04-17,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2018-04-17,2018-04-17 17:38:48,BDA99269836409DE658208CFC4939786,,2018-04-17 17:38:48,
1271,A05174437DFB5BE6C4EEEFA9057ED87D,C0697800F264BD87A6FC66318F7F6EF4,30000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,7921BD2FD8D9E33D286174BC41D7768A,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,2,"60.00","60.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,2к в А.,2017-04-14,2017-11-16,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2017-11-16,2017-11-16 10:53:03,BDA99269836409DE658208CFC4939786,,2017-11-16 10:53:03,
1270,32C91FB6B8888C243CEF07BED9895C01,C0697800F264BD87A6FC66318F7F6EF4,23000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,2,3,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,28E9D143D373A4E18FBC9228856775B2,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",53C57306ECD5321C96D550FD8B0EC8E9,3,"45.00","65.00",1B3938AEC8A16BC43AA0F4FD576ECF5C,E7B2EBD4224DBC5C935E1615703A026C,"2-3к , велика, центр.",2017-04-14,2018-01-31,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2018-01-31,2018-01-31 14:26:51,6C74C2E98300F2EC7964CE368A18E16C,,2018-04-11 13:47:00,
1269,6AB24FA59A1F16F4217BC254A8FDDEEE,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,D94837F99E9AE057E79E10336999EA51,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",8E7E28A52B02FBB308D17BE4B90F8E5A,E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-14,2020-10-13,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-10-13,2020-10-13 09:29:43,BDA99269836409DE658208CFC4939786,,2020-10-13 09:29:43,
1268,6614329EABFE31B8A3A50ADFB2A0D260,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,F854C730C7766344845711691EAD1619,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00","0BC1EBF8A1AED8A5517DCCE480D36C58",E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-14,2018-04-17,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2018-04-17,2018-04-17 17:41:04,BDA99269836409DE658208CFC4939786,,2018-04-17 17:41:04,
1267,F400DC4E3E47ACA44CB33C6E69C78ED9,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,B401C4A0B6A16979169B41D4E4BF6CD9,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-14,2019-12-24,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-12-24,2019-12-24 11:35:00,BDA99269836409DE658208CFC4939786,,2019-12-24 11:35:00,
1266,17A7FA38F2DEDBF97919AA18187EAB5B,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,E5D5E9ECB680F8FF2EA7C5A51C20475E,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",6BB448E41000182B0136B33575971BA7,E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-14,2020-10-07,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-10-07,2020-10-07 09:19:37,BDA99269836409DE658208CFC4939786,,2020-10-07 09:22:00,
1265,4FA3770D635A987B7B7791D335366139,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,C260C45EBC9D18FBD841D7EBC6B2A2C2,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00","0BC1EBF8A1AED8A5517DCCE480D36C58",E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-14,2018-04-13,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2018-04-13,2018-04-13 13:46:00,6C74C2E98300F2EC7964CE368A18E16C,,2018-04-13 13:46:00,
1264,16754FA9D7B54FB15A499451B8701120,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,6787B2CFD5CCDB1DF56978FB8642E9DE,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-14,2019-12-24,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-12-24,2019-12-24 10:17:27,BDA99269836409DE658208CFC4939786,,2019-12-24 10:17:27,
1263,D13D6D9AE97C7AC10B7DBD1BDDB48CB1,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,3,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,1EAC51A8EC2A66CC718A0C07B7308DE7,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00","0BC1EBF8A1AED8A5517DCCE480D36C58",E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-14,2018-04-17,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2018-04-17,2018-04-17 14:01:24,BDA99269836409DE658208CFC4939786,,2018-04-17 14:01:24,
1262,32173914D4D38BC5777B6B322DA94AC4,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,3691EC359F2D7AEEF647E2FFF7356344,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,9D4439BC81BD1B1CEB7EE99596593BFF,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",6BB448E41000182B0136B33575971BA7,E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-14,2017-04-14,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2017-04-14,2017-04-14 08:12:06,E15FEFF8FC470C8C6C2F355DF7C94D96,,2023-06-15 09:26:00,
1261,96A310BFFBB4F62E02D36D7D1070EE28,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,28385607034F6162AE9D9BF9127F4DB2,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00","0BC1EBF8A1AED8A5517DCCE480D36C58",E7B2EBD4224DBC5C935E1615703A026C,1к в А. Кашуба Ірина Євгеніївна,2017-04-14,2018-10-25,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2018-10-25,2018-10-25 10:34:36,BDA99269836409DE658208CFC4939786,,2018-10-25 10:34:36,
1260,95886AF9883C0EFA2C0C429C40F14179,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,"0AF89F0C08E5B0EE0EE246F42BB7B378","0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-14,2019-12-24,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-12-24,2019-12-24 10:54:47,BDA99269836409DE658208CFC4939786,,2019-12-24 10:54:47,
1259,232317F86DCA36F3E333558E363890CE,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,9310C8333B926645EDE8A3F47507185A,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-13,2019-12-24,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-12-24,2019-12-24 11:51:13,BDA99269836409DE658208CFC4939786,,2019-12-24 11:51:13,
1258,D188F0B15EED7819CC9ED3163D96D808,C0697800F264BD87A6FC66318F7F6EF4,30000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,529387385B88BA68AE2B20521C3F51F5,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,3,"60.00","86.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,2-3к в А.,2017-04-13,2019-12-24,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-12-24,2019-12-24 15:08:58,BDA99269836409DE658208CFC4939786,,2019-12-24 15:08:58,
1257,CD227B54AAF40A2B77BAF2DE6CF00E75,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,3,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,1E7C446D53651E5CED4BC21D9FC19FEC,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00","0BC1EBF8A1AED8A5517DCCE480D36C58",E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-13,2019-12-24,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-12-24,2019-12-24 15:03:44,BDA99269836409DE658208CFC4939786,,2019-12-24 15:03:44,
1256,B2848DFCD517022B7EB7978A02E74743,C0697800F264BD87A6FC66318F7F6EF4,30000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,2,3,3691EC359F2D7AEEF647E2FFF7356344,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,1CA796EB38808CB4EBB46B1CCC8148B4,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,2,"60.00","60.00",6BB448E41000182B0136B33575971BA7,E7B2EBD4224DBC5C935E1615703A026C,2к в А у кредит для двох пенсіонерів.,2017-04-13,2017-04-13,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2017-04-13,2017-04-13 14:05:09,E15FEFF8FC470C8C6C2F355DF7C94D96,,2019-12-24 14:51:00,
1255,"0FF46278C11CA7E0EF3814A2C0FE0519",C0697800F264BD87A6FC66318F7F6EF4,25000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,3,2,3,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,190A11A8CE0E69D88CB87BAE0D6026F7,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",53C57306ECD5321C96D550FD8B0EC8E9,3,"45.00","55.00",8E7E28A52B02FBB308D17BE4B90F8E5A,E7B2EBD4224DBC5C935E1615703A026C,"3к, 2-3пов, без ремонту, цікаво на Володимирській.",2017-04-13,2017-07-31,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2017-07-31,2017-07-31 14:05:30,6C74C2E98300F2EC7964CE368A18E16C,,2017-07-31 14:05:30,
1254,903330255DD8E01772B608121420BF67,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,A72A411EE6C8923FB38871EE979DE226,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,"1к в А,",2017-04-13,2019-12-24,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-12-24,2019-12-24 14:43:19,BDA99269836409DE658208CFC4939786,,2019-12-24 14:43:19,
1253,1004DC17C63A6A9A2BDB956E14C51B9F,C0697800F264BD87A6FC66318F7F6EF4,25000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,3,2,3,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,62F911A90FAE30077AA433E34BC27F68,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",53C57306ECD5321C96D550FD8B0EC8E9,3,"45.00","65.00","0BC1EBF8A1AED8A5517DCCE480D36C58","073BF3CD598F2956BB37B9A12D631D20","3к, Володимирська, не панель.",2017-04-13,2017-07-31,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2017-07-31,2017-07-31 14:16:46,6C74C2E98300F2EC7964CE368A18E16C,,2017-07-31 14:16:46,
1252,9ADCAB6B13DC9AD5771D0EDDF06690D2,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,A930EE03FE69C9886087C74F51D4E800,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-13,2019-12-24,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-12-24,2019-12-24 14:45:20,BDA99269836409DE658208CFC4939786,,2019-12-24 14:45:20,
1251,66FCE9E8C5D9B3AC799281C5A80927CC,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,E63AEA0790A71BF87BA5A5F4B84D6DE2,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-13,2018-08-16,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2018-08-16,2018-08-16 15:43:16,BDA99269836409DE658208CFC4939786,,2018-08-16 15:43:16,
1250,18722A3D9FC3179F0F5BB1C0149A35B2,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,3691EC359F2D7AEEF647E2FFF7356344,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,AD6A4751201025E804D397EC923BA14D,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",6BB448E41000182B0136B33575971BA7,E7B2EBD4224DBC5C935E1615703A026C,1к в А.,2017-04-13,2017-04-13,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2017-04-13,2017-04-13 12:58:45,E15FEFF8FC470C8C6C2F355DF7C94D96,,2020-12-18 11:42:00,
1249,83DE0CC53C643CA1F3FDB30F8320CF70,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,2,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,BA4499999194987F04822F086FF0A9B6,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00","0BC1EBF8A1AED8A5517DCCE480D36C58",E7B2EBD4224DBC5C935E1615703A026C,1к на 2пов. в А для пенсіонера.,2017-04-13,2018-08-27,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2018-08-27,2018-08-27 11:09:39,BDA99269836409DE658208CFC4939786,,2018-08-27 11:09:39,
1248,1ED83CAE58EA6905549C70FA08357525,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,BCE4EED03D433DB69024F1647E5ECDBB,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,"1к в А,",2017-04-13,2019-12-24,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-12-24,2019-12-24 11:48:51,BDA99269836409DE658208CFC4939786,,2019-12-24 11:48:51,
1247,53C3ABE3FE780A009670E7FEC9ED0B85,C0697800F264BD87A6FC66318F7F6EF4,30000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,CEA20649DF110C0E4A110EE9B996CAC8,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,2,"60.00","60.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,"2к в А, є 30000!",2017-04-13,2018-04-26,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2018-04-26,2018-04-26 15:35:45,BDA99269836409DE658208CFC4939786,,2018-04-26 15:35:45,
1246,E28F5E3176E73416D33D822F47F9F0B6,C0697800F264BD87A6FC66318F7F6EF4,21000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,2,4,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,CB952C7AD33AAA07FF556A1552CCAAA2,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,1,"42.00","44.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,1к в новобудові для доньки.,2017-04-13,2019-12-23,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-12-23,2019-12-23 10:24:49,BDA99269836409DE658208CFC4939786,,2019-12-23 10:24:49,
1245,9E39376FC71375B3F33821AC30F06E0A,C0697800F264BD87A6FC66318F7F6EF4,30000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,2,8,3691EC359F2D7AEEF647E2FFF7356344,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,D0C898317A6B9C589CF07BF058037FC6,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,2,"60.00","60.00",6BB448E41000182B0136B33575971BA7,E7B2EBD4224DBC5C935E1615703A026C,2к в А.,2017-04-13,2017-04-13,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2017-04-13,2017-04-13 12:25:48,E15FEFF8FC470C8C6C2F355DF7C94D96,,2019-12-16 09:57:00,
1244,211774E1F162E405A2AD507F6DA2FB2E,C0697800F264BD87A6FC66318F7F6EF4,43000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,3,2,8,,269340BD9D9C3DA4BBBE5874653AF7B0,E15FEFF8FC470C8C6C2F355DF7C94D96,A8F0B524CFF4D097B6C5539F404EE5DB,33A7FEF913B3EAC40997354F24A2F0F7,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",BF63C5FC56C821634640CDF0F0514C11,3,"86.00","86.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,3к в А.,2017-04-13,2020-08-27,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-08-27,2020-08-27 16:32:24,BDA99269836409DE658208CFC4939786,,2020-08-27 16:32:24,
